,Name,Artist,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,year
3446,What About Us?,Brandy,0.257,0.524,250067,0.732,0,0,10,0.439,1.016223611,0,0.355,185.932,0.736,2002
3447,What Am I Gonna Do,Tyrese,0.275,0.69,280000,0.475,0,0,10,0.0951,1.015360556,0,0.052,145.597,0.536,2001
3448,What Are You So Afraid Of,Xxxtentacion,0.774,0.639,150769,0.312,0,0.469,0,0.0857,1.013916111,1,0.0301,103.369,0.347,2018
3449,What Do I Know?,Ed Sheeran,0.251,0.838,237333,0.492,0,0,1,0.262,1.015086111,0,0.038,115.092,0.895,2017
3450,What Do Ya Think About That,Montgomery Gentry,0.0504,0.592,217947,0.795,0,6.35E-06,7,0.0852,1.014963889,1,0.0291,157.067,0.705,2006
3451,What Do You Mean?,Justin Bieber,0.59,0.845,205680,0.567,0,0.00142,5,0.0811,1.014411667,0,0.0956,125.02,0.793,2015
3452,What Do You Want,Jerrod Niemann,0.657,0.555,214573,0.496,0,1.14E-06,4,0.106,1.013855556,1,0.143,153.301,0.543,2010
3453,What Hurts The Most,Rascal Flatts,0.0088,0.537,214107,0.674,0,0,5,0.265,1.015240556,0,0.0277,136.002,0.33,2006
3454,What I Need To Do,Kenny Chesney,0.423,0.607,244380,0.4305,0,1.95E-05,8,0.113,1.013853611,1,0.03595,115.688,0.24,1999
3455,What I Really Meant To Say,Cyndi Thomson,0.093,0.503,200093,0.671,0,3.37E-05,1,0.176,1.015078611,1,0.0284,140.115,0.381,2001
3456,What I'Ve Done,Linkin Park,0.0141,0.623,205613,0.93,0,1.64E-06,5,0.138,1.015198611,1,0.0324,120.119,0.287,2007
3457,What If A Woman,Joe,0.0453,0.645,254840,0.582,0,1.56E-05,10,0.131,1.0151875,1,0.0451,140.028,0.359,2001
3458,What If She'S An Angel,Tommy Shane Steiner,0.308,0.535,215533,0.528,0,1.11E-06,8,0.0912,1.014596389,1,0.0258,146.169,0.41,2002
3459,What It Feels Like For A Girl,Madonna,0.201,0.67,283893,0.627,0,0.00161,8,0.154,1.014028611,1,0.0478,104.988,0.582,2000
3460,What It'S Like,Everlast,0.0904,0.678,303133,0.556,1,0.0334,0,0.0866,1.014604722,1,0.0281,85.158,0.405,1998
3461,What Kind Of Man,Florence + The Machine,0.0229,0.313,216176,0.635,0,0,11,0.129,1.015367778,0,0.0431,114.776,0.224,2015
3462,What Kinda Gone,Chris Cagle,0.257,0.494,181613,0.861,0,0,5,0.103,1.015212222,1,0.0365,172.052,0.668,2008
3463,What Makes You Beautiful,One Direction,0.009,0.726,199987,0.787,0,0,4,0.0596,1.015973889,1,0.0737,124.99,0.888,2012
3464,What Makes You Country,Luke Bryan,0.0106,0.515,235266,0.948,0,0,0,0.134,1.016188611,1,0.0438,159.983,0.752,2017
3465,What Now,Rihanna,0.0476,0.402,243093,0.696,1,0,8,0.628,1.015333611,0,0.0448,180.158,0.227,2012
3466,What The Hell,Avril Lavigne,0.00472,0.578,220707,0.926,0,0.0127,6,0.14,1.015641944,0,0.0548,149.976,0.877,2011
3467,What The Water Gave Me,Florence + The Machine,0.00933,0.491,333467,0.566,0,0.000226,0,0.114,1.014876389,0,0.0319,124.091,0.184,2011
3468,What They Want,Russ,0.484,0.71,165853,0.404,1,0,1,0.0953,1.013877778,0,0.379,139.553,0.398,2017
3469,"What Up, What'S Haapnin'",T.I.,0.0127,0.416,301293,0.854,1,0,1,0.416,1.015461111,1,0.0908,142.948,0.102,2008
3470,What Was I Thinkin',Dierks Bentley,0.152,0.551,260827,0.825,0,6.20E-06,5,0.0999,1.014933333,0,0.044,164.857,0.933,2003
3471,What We Ain'T Got,Jake Owen,0.952,0.537,218787,0.257,0,3.89E-05,9,0.0899,1.013764722,1,0.0344,127.981,0.169,2013
3472,What Would You Do?,City High,0.259,0.733,175560,0.794,1,0,7,0.483,1.0147475,1,0.223,95.877,0.832,2001
3473,What You Know,T.I.,0.0155,0.551,274333,0.81,1,0,11,0.169,1.015454167,1,0.0344,73.464,0.332,2006
3474,What You Waiting For?,Gwen Stefani,0.0509,0.676,221227,0.948,0,8.19E-06,5,0.384,1.015956389,1,0.0628,136.027,0.731,2004
3475,What You Want,Evanescence,0.00531,0.569,221360,0.929,0,0,11,0.142,1.015937778,0,0.0762,121.992,0.533,2011
3476,What'S Good,"Tyler, The Creator",0.0567,0.458,205627,0.909,1,4.26E-06,1,0.11,1.014846389,1,0.487,118.227,0.449,2019
3477,What'S It Like,Jagged Edge,0.343,0.612,262960,0.652,0,0,0,0.0537,1.014715556,1,0.0681,114.918,0.388,2003
3478,What'S Left Of Me,Nick Lachey,0.136,0.421,244667,0.728,0,0,7,0.136,1.015098889,1,0.035,150.12,0.311,2006
3479,What'S My Name,"China Anne Mcclain, Thomas Doherty, Dylan Playfair",0.098,0.727,190720,0.932,0,0,1,0.211,1.015296944,1,0.16,114.032,0.662,2017
3480,What'S My Name,Dmx,0.0301,0.647,232333,0.98,1,8.56E-05,7,0.045,1.015704722,1,0.356,188.309,0.399,1999
3481,What'S Your Fantasy,Ludacris,0.185,0.914,275907,0.794,0,0,9,0.0741,1.015584167,1,0.175,140.128,0.962,2000
3482,Whataya Want From Me,Adam Lambert,0.00706,0.44,227320,0.683,0,0,11,0.0593,1.015352222,0,0.0489,185.948,0.445,2009
3483,Whatcha Say,Jason Derulo,0.0444,0.615,221253,0.711,0,0,11,0.145,1.015136944,1,0.0779,144.036,0.711,2010
3484,Whatever It Is,Zac Brown Band,0.443,0.686,208213,0.576,0,1.70E-05,1,0.212,1.014824444,1,0.0284,83.971,0.72,2008
3485,Whatever It Takes,Imagine Dragons,0.0362,0.672,201240,0.655,0,0,10,0.117,1.015271944,0,0.0311,134.945,0.556,2017
3486,Whatever It Takes,Lifehouse,0.00571,0.439,207240,0.874,0,0,0,0.176,1.015509722,1,0.0299,150.036,0.527,2007
3487,Whatever She'S Got,David Nail,0.217,0.527,236800,0.723,0,0,1,0.037,1.014962778,1,0.0411,160.465,0.888,2014
3488,Whatever You Like,T.I.,0.01815,0.68,249533,0.6795,1,0,4.5,0.2425,1.014949861,1,0.07615,150.0235,0.481,2008
3489,Wheels,Foo Fighters,0.000495,0.426,278213,0.792,0,5.10E-06,9,0.142,1.015358611,1,0.0374,161.994,0.557,2009
3490,When Doves Cry,Prince,0.0102,0.729,352906,0.989,0,4.45E-05,9,0.443,1.015385278,0,0.049,126.47,0.84,1984
3491,When I Grow Up,The Pussycat Dolls,0.00165,0.671,245680,0.685,0,0,11,0.398,1.015066111,0,0.05,118.449,0.368,2008
3492,When I Look At You,Miley Cyrus,0.1365,0.4535,249127,0.553,0,0,6,0.09995,1.01543375,1,0.02835,137.945,0.2065,2009
3493,When I Look To The Sky,Train,0.086,0.506,244640,0.663,0,0,0,0.118,1.015563333,1,0.0259,80.299,0.498,2003
3494,When I See U,Fantasia,0.457,0.569,217347,0.596,0,8.99E-05,8,0.205,1.014865,1,0.171,93.134,0.757,2006
3495,When I Think About Cheatin',Gretchen Wilson,0.617,0.495,249227,0.387,0,4.40E-06,9,0.342,1.014574722,1,0.0256,78.418,0.291,2004
3496,When I Was Your Man,Bruno Mars,0.932,0.612,213827,0.28,0,0,0,0.088,1.014264444,1,0.0434,72.795,0.387,2012
3497,When I'M Gone,3 Doors Down,0.00385,0.53,260333,0.768,0,0,7,0.103,1.015108056,1,0.0284,148.095,0.374,2002
3498,When I'M Gone,Eminem,0.054166667,0.615333333,281128.6667,0.745666667,1,0,10,0.286666667,1.015143148,0,0.361666667,149.9853333,0.746333333,2005
3499,When I'M Gone,Wiz Khalifa,0.496,0.701,248560,0.76,1,0,9,0.0867,1.014844167,1,0.0512,91.986,0.301,2011
3500,When It Hurts,Avant,0.376,0.682,236213,0.646,0,0,11,0.0705,1.015136389,1,0.0839,128.279,0.253,2008
3501,When It Rains It Pours,Luke Combs,0.013,0.551,240760,0.801,0,6.03E-06,6,0.265,1.015258611,1,0.0303,128.024,0.625,2017
3502,When She Says Baby,Jason Aldean,0.0682,0.673,171120,0.76,0,0.000116,0,0.309,1.015242778,1,0.0361,113.063,0.807,2012
3503,When The Last Time,Clipse,0.514,0.847,254307,0.884,0,0,11,0.303,1.015742778,1,0.245,99.036,0.845,2002
3504,When The Party'S Over,Billie Eilish,0.978,0.367,196077,0.111,0,3.97E-05,4,0.0897,1.012754444,1,0.0972,82.642,0.198,2019
3505,When The Stars Go Blue,Tim Mcgraw,0.357,0.445,235280,0.682,0,7.28E-06,10,0.109,1.014809444,1,0.0289,181.64,0.631,2014
3506,When The Sun Goes Down,"Kenny Chesney, Uncle Kracker",0.0501,0.796666667,290364.3333,0.723,0,2.66E-06,9,0.246666667,1.014678796,1,0.0283,104.937,0.713666667,2004
3507,When We,Tank,0.165,0.635,309120,0.324,1,4.18E-06,6,0.108,1.014025,0,0.0769,117.863,0.0741,2017
3508,When We Stand Together,Nickelback,0.000102,0.446,190787,0.9,0,1.89E-05,10,0.0404,1.015683056,0,0.0489,187.961,0.88,2011
3509,When We Were Young,Adele,0.348,0.381,290907,0.594,0,0,3,0.0925,1.015008333,1,0.0486,143.86,0.273,2016
3510,When You Look Me In The Eyes,Jonas Brothers,0.0242,0.399,249693,0.767,0,0,2,0.306,1.01563,1,0.0328,135.943,0.507,2007
3511,When You Were Young,The Killers,0.000152,0.467,220427,0.988,0,0.0484,11,0.28,1.015746389,1,0.112,130.433,0.321,2006
3512,When You'Re Gone,Avril Lavigne,0.189,0.458,240493,0.719,0,0,4,0.228,1.0155775,0,0.0323,142.032,0.168,2007
3513,"Whenever, Wherever",Shakira,0.236,0.793,196160,0.832,0,1.12E-05,1,0.202,1.015316111,0,0.0406,107.661,0.872,2001
3514,Where Are You Going,Dave Matthews Band,0.5,0.444,231867,0.583,0,0.15,7,0.105,1.014410833,1,0.0259,97.492,0.258,2002
3515,Where Do Broken Hearts Go,One Direction,0.0014,0.565,229040,0.862,0,0,4,0.105,1.015634722,1,0.0326,122.994,0.647,2014
3516,Where Do We Go From Here,Filter,0.000273,0.501,334933,0.785,0,0.0128,7,0.36,1.014943056,1,0.0329,94.109,0.21,2002
3517,Where Have You Been,Rihanna,0.00201,0.719,242680,0.847,0,0.0204,0,0.222333333,1.014905556,0,0.0916,127.963,0.444,2011
3518,Where I Come From,Alan Jackson,0.2465,0.73,240686.5,0.6035,0,1.66E-06,11,0.1345,1.0142625,0,0.03325,124.7115,0.732,2000
3519,Where I Come From,Montgomery Gentry,0.0108,0.62,201840,0.852,0,4.94E-06,1,0.279,1.015499167,1,0.0308,90.038,0.479,2011
3520,Where I Wanna Be,Donell Jones,0.52,0.664,253627,0.396,0,0,5,0.268,1.014130278,0,0.0298,102.053,0.453,1999
3521,Where I'M From,Jason Michael Carroll,0.0301,0.532,276480,0.815,0,0,8,0.0721,1.015046111,1,0.0392,149.728,0.546,2009
3522,Where It'S At,Dustin Lynch,0.0142,0.557,204187,0.737,0,0,3,0.314,1.015069444,1,0.0476,158.05,0.817,2014
3523,Where The Blacktop Ends,Keith Urban,0.379,0.5605,183206.5,0.9555,0,0,2,0.15195,1.015805,1,0.04155,158.1875,0.9555,1999
3524,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,0.0351,0.597,228200,0.773,0,3.85E-05,2,0.248,1.015540833,1,0.0288,100.009,0.354,2002
3525,Wherever I Go,Onerepublic,0.1,0.54,169773,0.675,0,0,10,0.237,1.014875278,0,0.0429,99.97,0.348,2016
3526,Wherever You Will Go,The Calling,0.0367,0.558,208600,0.719,0,0,2,0.115,1.015246389,1,0.0267,112.027,0.371,2001
3527,Whip My Hair,Willow,0.00159,0.552,195440,0.98,0,0.00552,9,0.438,1.015367778,0,0.254,162.961,0.668,2010
3528,Whiskey,Jana Kramer,0.0533,0.528,215907,0.773,0,1.50E-05,0,0.34,1.015723611,1,0.0331,143.816,0.48,2012
3529,Whiskey Girl,Toby Keith,0.0141,0.648,238953,0.86,0,0,6,0.341,1.015408611,1,0.0515,123.048,0.598,2003
3530,Whiskey Glasses,Morgan Wallen,0.369,0.614,234347,0.68,0,1.84E-06,6,0.115,1.015394444,1,0.0289,149.959,0.707,2018
3531,Whiskey In My Water,Tyler Farr,0.245,0.526,188147,0.872,0,0,7,0.243,1.015255833,1,0.0428,153.929,0.583,2013
3532,Whispers In The Dark,"Mumford, Sons",0.00382,0.385,195867,0.73,0,0.00278,2,0.123,1.014494444,1,0.0409,134.659,0.36,2012
3533,Whistle,Flo Rida,0.02035,0.7505,224826.5,0.935,0,0,0,0.2935,1.015065,1,0.04505,103.984,0.7445,2012
3534,White Flag,Dido,0.318,0.5105,240320,0.5345,0,4.26E-06,5,0.08605,1.014774444,1,0.03905,170.031,0.293,2003
3535,White Horse,Taylor Swift,0.3035,0.5815,234433.5,0.343,0,0,0,0.103,1.01443875,1,0.026,92.633,0.209,2008
3536,White Houses,Vanessa Carlton,0.378,0.606,224547,0.59,0,0,0,0.0999,1.014613889,1,0.0284,135.148,0.276,2004
3537,White Iverson,Post Malone,0.233,0.675,256533,0.562,1,0,7,0.0816,1.014533889,1,0.0352,130.098,0.309,2016
3538,White Liar,Miranda Lambert,0.0499,0.35,287760,0.777,0,0.000742,10,0.413,1.015463889,1,0.0336,185.04,0.419,2009
3539,Who Are You When I'M Not Looking,Blake Shelton,0.409,0.412,187733,0.457,0,0.0187,4,0.0978,1.014127222,1,0.0288,74.824,0.202,2010
3540,Who Dat,Jt Money,0.0148,0.831,231800,0.834,1,0,11,0.303,1.015186944,0,0.222,87.027,0.381,1999
3541,Who I Am,Jessica Andrews,0.0115,0.463,255234,0.674,0,0,7,0.123,1.015160556,1,0.0319,84.039,0.259,2000
3542,Who I Am Hates Who I'Ve Been,Relient K,0.00289,0.398,232267,0.902,0,0,3,0.066,1.015689444,1,0.0861,166.823,0.491,2004
3543,Who I Am With You,Chris Young,0.0983,0.466,191573,0.702,0,1.29E-05,0,0.242,1.01547,1,0.032,150.309,0.47,2013
3544,Who Knew,P!Nk,0.00462,0.688,208493,0.734,0,0,9,0.0756,1.0153975,1,0.0274,140.004,0.46,2006
3545,Who Let The Dogs Out,Baha Men,0.0605,0.869,198400,0.887,0,0,0,0.148,1.015415278,1,0.0993,129.221,0.784,2000
3546,Who Says,John Mayer,0.267,0.584,175480,0.509,0,0.00252,2,0.36,1.013025278,1,0.0287,90.457,0.367,2009
3547,Who Says,"Selena Gomez, The Scene",0.0843,0.682,195613,0.927,0,0,4,0.149,1.015856944,1,0.0479,101.019,0.744,2011
3548,Who We Be,Dmx,0.123,0.723,287867,0.833,1,0,7,0.272,1.015311389,1,0.15,82.741,0.616,2001
3549,Who Wouldn'T Wanna Be Me,Keith Urban,0.143,0.661,238433.5,0.8045,0,0.0008059,2,0.05125,1.014899722,1,0.04215,119.9055,0.8555,2002
3550,Who You'D Be Today,Kenny Chesney,0.149,0.646,254573,0.431,0,0.000428,2,0.108,1.014086944,1,0.029,145.855,0.248,2005
3551,Who'S That Girl?,Eve,0.0159,0.77,281907,0.86,1,0.000713,6,0.0682,1.015638333,1,0.19,96.428,0.547,2001
3552,Who'S Your Daddy?,Toby Keith,0.311,0.6875,237820,0.857,0,0.02975,9,0.0485,1.01533625,1,0.03825,126.3495,0.8635,2002
3553,Why,Jason Aldean,0.0688,0.568,213733,0.695,0,0,9,0.15,1.015603333,1,0.0294,135.926,0.218,2005
3554,Why Can'T I?,Liz Phair,0.0273,0.487,208360,0.759,1,0,11,0.165,1.015319722,1,0.0405,80.958,0.227,2003
3555,Why Don'T We Fall In Love,Amerie,0.0673,0.551,159293,0.773,0,3.39E-05,11,0.0511,1.014839444,0,0.101,90.003,0.649,2002
3556,Why Don'T We Just Dance,Josh Turner,0.42,0.677,192800,0.776,0,0.000689,5,0.0954,1.015018611,1,0.0386,121.834,0.642,2010
3557,Why I Love You,B2K,0.0482,0.698,240640,0.618,0,0,0,0.116,1.015047222,1,0.0282,89.981,0.37,2002
3558,Why Wait,Rascal Flatts,0.122,0.612,224840,0.765,0,0,2,0.103,1.015301389,1,0.0404,122.021,0.553,2010
3559,Why We Thugs,Ice Cube,0.326,0.683,224107,0.59,1,0,1,0.148,1.015160278,1,0.458,100.892,0.653,2006
3560,Why Ya Wanna,Jana Kramer,0.273,0.299,221373,0.676,0,0,4,0.113,1.015781389,1,0.051,167.498,0.298,2012
3561,Why You Wanna,T.I.,0.358,0.802,215000,0.772,1,0,1,0.0603,1.0153075,0,0.192,96.046,0.654,2006
3562,Wicked,Future,0.00191,0.718,173347,0.679,1,0.0104,11,0.385,1.015028056,0,0.0706,157.97,0.205,2016
3563,Wicked Games,The Weeknd,0.009673333,0.658333333,323742.3333,0.596,1,4.60E-06,9,0.336333333,1.015222407,1,0.031033333,114.0756667,0.325666667,2012
3564,Wide Awake,Katy Perry,0.0796,0.5125,220940,0.682,0,4.69E-06,5,0.4475,1.015249722,1,0.0363,159.9245,0.565,2012
3565,Wifey,Next,0.067,0.829,243159,0.652,0,0,7,0.0812,1.014251944,0,0.108,99.581,0.726,2004
3566,Wild At Heart,Gloriana,0.0183,0.583,223573,0.859,0,0,7,0.0928,1.015553056,1,0.0389,97.998,0.772,2009
3567,Wild Things,Alessia Cara,0.02,0.741,188493,0.626,0,0,1,0.0828,1.015326111,0,0.0886,108.029,0.706,2015
